,forecast_date,high_temp,low_temp,precip_prob,wind_stats,date,day,actual_high,actual_low,actual_precip,year,month
270,2021-10-07,74,64,0.22,ENE 4 mph,2021-10-12,12,69.0,61.0,0.0,2021,10
271,2021-10-07,77,64,0.15,W 5 mph,2021-10-13,13,69.0,62.0,0.0,2021,10
272,2021-10-07,75,62,0.11,NNW 6 mph,2021-10-14,14,75.0,63.0,0.0,2021,10
273,2021-10-07,75,62,0.15,WSW 5 mph,2021-10-15,15,78.0,63.0,0.0,2021,10
274,2021-10-07,72,59,0.24,NNW 7 mph,2021-10-16,16,75.0,58.0,0.25,2021,10
275,2021-10-07,67,55,0.35,WNW 10 mph,2021-10-17,17,61.0,53.0,0.0,2021,10
276,2021-10-07,65,55,0.24,NW 9 mph,2021-10-18,18,58.0,49.0,0.0,2021,10
277,2021-10-07,67,56,0.24,NW 7 mph,2021-10-19,19,66.0,47.0,0.0,2021,10
278,2021-10-07,68,56,0.21,W 7 mph,2021-10-20,20,74.0,57.0,0.0,2021,10
279,2021-10-07,68,58,0.24,ENE 7 mph,2021-10-21,21,73.0,60.0,0.0,2021,10
280,2021-10-08,68,62,0.19,ENE 11 mph,2021-10-09,9,67.0,61.0,0.0,2021,10
281,2021-10-08,67,64,0.49,ENE 11 mph,2021-10-10,10,66.0,61.0,0.11,2021,10
282,2021-10-08,72,64,0.36,NE 9 mph,2021-10-11,11,70.0,62.0,0.0,2021,10
283,2021-10-08,73,63,0.24,E 6 mph,2021-10-12,12,69.0,61.0,0.0,2021,10
284,2021-10-08,75,62,0.24,WNW 4 mph,2021-10-13,13,69.0,62.0,0.0,2021,10
285,2021-10-08,75,63,0.12,NNW 4 mph,2021-10-14,14,75.0,63.0,0.0,2021,10
286,2021-10-08,76,62,0.24,W 5 mph,2021-10-15,15,78.0,63.0,0.0,2021,10
287,2021-10-08,72,58,0.18,W 8 mph,2021-10-16,16,75.0,58.0,0.25,2021,10
288,2021-10-08,68,56,0.3,WNW 8 mph,2021-10-17,17,61.0,53.0,0.0,2021,10
289,2021-10-08,66,53,0.2,WNW 9 mph,2021-10-18,18,58.0,49.0,0.0,2021,10
290,2021-10-08,65,54,0.22,WNW 6 mph,2021-10-19,19,66.0,47.0,0.0,2021,10
291,2021-10-08,66,55,0.24,W 7 mph,2021-10-20,20,74.0,57.0,0.0,2021,10
292,2021-10-08,66,54,0.24,NNE 7 mph,2021-10-21,21,73.0,60.0,0.0,2021,10
293,2021-10-08,66,55,0.37,NNW 7 mph,2021-10-22,22,68.0,57.0,0.0,2021,10
294,2021-10-09,66,62,0.55,ENE 12 mph,2021-10-10,10,66.0,61.0,0.11,2021,10
295,2021-10-09,72,62,0.16,NE 12 mph,2021-10-11,11,70.0,62.0,0.0,2021,10
296,2021-10-09,72,63,0.2,NE 7 mph,2021-10-12,12,69.0,61.0,0.0,2021,10
297,2021-10-09,74,61,0.21,WNW 3 mph,2021-10-13,13,69.0,62.0,0.0,2021,10
298,2021-10-09,77,61,0.07,NW 5 mph,2021-10-14,14,75.0,63.0,0.0,2021,10
299,2021-10-09,78,64,0.07,WSW 4 mph,2021-10-15,15,78.0,63.0,0.0,2021,10
300,2021-10-09,75,60,0.33,SW 7 mph,2021-10-16,16,75.0,58.0,0.25,2021,10
301,2021-10-09,69,54,0.21,W 10 mph,2021-10-17,17,61.0,53.0,0.0,2021,10
302,2021-10-09,66,52,0.1,WNW 9 mph,2021-10-18,18,58.0,49.0,0.0,2021,10
303,2021-10-09,65,53,0.03,WNW 8 mph,2021-10-19,19,66.0,47.0,0.0,2021,10
304,2021-10-09,66,53,0.09,W 7 mph,2021-10-20,20,74.0,57.0,0.0,2021,10
305,2021-10-09,65,52,0.24,WNW 6 mph,2021-10-21,21,73.0,60.0,0.0,2021,10
306,2021-10-09,64,52,0.24,NW 6 mph,2021-10-22,22,68.0,57.0,0.0,2021,10
307,2021-10-09,65,53,0.24,W 7 mph,2021-10-23,23,58.0,49.0,0.01,2021,10
308,2021-10-10,72,61,0.14,NE 13 mph,2021-10-11,11,70.0,62.0,0.0,2021,10
309,2021-10-10,72,62,0.18,NE 8 mph,2021-10-12,12,69.0,61.0,0.0,2021,10
310,2021-10-10,77,62,0.22,W 5 mph,2021-10-13,13,69.0,62.0,0.0,2021,10
311,2021-10-10,77,62,0.06,NW 5 mph,2021-10-14,14,75.0,63.0,0.0,2021,10
312,2021-10-10,79,63,0.12,W 5 mph,2021-10-15,15,78.0,63.0,0.0,2021,10
313,2021-10-10,75,58,0.37,WSW 8 mph,2021-10-16,16,75.0,58.0,0.25,2021,10
314,2021-10-10,67,53,0.24,WNW 10 mph,2021-10-17,17,61.0,53.0,0.0,2021,10
315,2021-10-10,65,51,0.02,WNW 11 mph,2021-10-18,18,58.0,49.0,0.0,2021,10
316,2021-10-10,66,53,0.06,WNW 6 mph,2021-10-19,19,66.0,47.0,0.0,2021,10
317,2021-10-10,66,55,0.15,SW 8 mph,2021-10-20,20,74.0,57.0,0.0,2021,10
318,2021-10-10,66,53,0.36,NW 7 mph,2021-10-21,21,73.0,60.0,0.0,2021,10
319,2021-10-10,65,52,0.24,WNW 9 mph,2021-10-22,22,68.0,57.0,0.0,2021,10
320,2021-10-10,64,52,0.24,NW 8 mph,2021-10-23,23,58.0,49.0,0.01,2021,10
321,2021-10-10,64,53,0.24,NW 8 mph,2021-10-24,24,59.0,48.0,0.01,2021,10
322,2021-10-11,72,63,0.1,NE 8 mph,2021-10-12,12,69.0,61.0,0.0,2021,10
323,2021-10-11,74,63,0.14,W 4 mph,2021-10-13,13,69.0,62.0,0.0,2021,10
324,2021-10-11,79,64,0.08,NW 6 mph,2021-10-14,14,75.0,63.0,0.0,2021,10
325,2021-10-11,81,66,0.1,W 6 mph,2021-10-15,15,78.0,63.0,0.0,2021,10
326,2021-10-11,77,58,0.52,SSW 12 mph,2021-10-16,16,75.0,58.0,0.25,2021,10
327,2021-10-11,68,52,0.06,WNW 12 mph,2021-10-17,17,61.0,53.0,0.0,2021,10
328,2021-10-11,67,51,0.02,WNW 11 mph,2021-10-18,18,58.0,49.0,0.0,2021,10
329,2021-10-11,68,54,0.04,W 7 mph,2021-10-19,19,66.0,47.0,0.0,2021,10
330,2021-10-11,69,58,0.15,SSW 9 mph,2021-10-20,20,74.0,57.0,0.0,2021,10
331,2021-10-11,65,53,0.36,N 9 mph,2021-10-21,21,73.0,60.0,0.0,2021,10
332,2021-10-11,64,52,0.24,NW 10 mph,2021-10-22,22,68.0,57.0,0.0,2021,10
333,2021-10-11,63,52,0.24,WNW 9 mph,2021-10-23,23,58.0,49.0,0.01,2021,10
334,2021-10-11,64,52,0.19,NW 9 mph,2021-10-24,24,59.0,48.0,0.01,2021,10
335,2021-10-11,64,51,0.22,NNW 9 mph,2021-10-25,25,72.0,55.0,0.08,2021,10
336,2021-10-12,75,64,0.11,WSW 5 mph,2021-10-13,13,69.0,62.0,0.0,2021,10
337,2021-10-12,79,63,0.08,NW 7 mph,2021-10-14,14,75.0,63.0,0.0,2021,10
338,2021-10-12,79,67,0.06,WSW 6 mph,2021-10-15,15,78.0,63.0,0.0,2021,10
339,2021-10-12,78,56,0.58,SSW 14 mph,2021-10-16,16,75.0,58.0,0.25,2021,10
340,2021-10-12,66,51,0.06,WNW 13 mph,2021-10-17,17,61.0,53.0,0.0,2021,10
341,2021-10-12,65,50,0.02,WNW 13 mph,2021-10-18,18,58.0,49.0,0.0,2021,10
342,2021-10-12,68,54,0.04,WNW 9 mph,2021-10-19,19,66.0,47.0,0.0,2021,10
343,2021-10-12,72,56,0.05,WSW 9 mph,2021-10-20,20,74.0,57.0,0.0,2021,10
344,2021-10-12,69,54,0.14,WNW 8 mph,2021-10-21,21,73.0,60.0,0.0,2021,10
345,2021-10-12,65,52,0.2,NNW 10 mph,2021-10-22,22,68.0,57.0,0.0,2021,10
346,2021-10-12,64,52,0.24,NW 9 mph,2021-10-23,23,58.0,49.0,0.01,2021,10
347,2021-10-12,64,51,0.13,NNW 11 mph,2021-10-24,24,59.0,48.0,0.01,2021,10
348,2021-10-12,63,51,0.24,N 10 mph,2021-10-25,25,72.0,55.0,0.08,2021,10
349,2021-10-12,64,53,0.13,NW 9 mph,2021-10-26,26,63.0,56.0,3.4199999999999995,2021,10
350,2021-10-13,78,63,0.07,NW 6 mph,2021-10-14,14,75.0,63.0,0.0,2021,10
351,2021-10-13,78,67,0.07,SW 5 mph,2021-10-15,15,78.0,63.0,0.0,2021,10
352,2021-10-13,76,54,0.54,S 14 mph,2021-10-16,16,75.0,58.0,0.25,2021,10
353,2021-10-13,64,51,0.07,WNW 13 mph,2021-10-17,17,61.0,53.0,0.0,2021,10
354,2021-10-13,62,49,0.04,WNW 15 mph,2021-10-18,18,58.0,49.0,0.0,2021,10
355,2021-10-13,68,53,0.02,WNW 9 mph,2021-10-19,19,66.0,47.0,0.0,2021,10
356,2021-10-13,71,55,0.04,WSW 8 mph,2021-10-20,20,74.0,57.0,0.0,2021,10
357,2021-10-13,71,56,0.04,W 7 mph,2021-10-21,21,73.0,60.0,0.0,2021,10
358,2021-10-13,66,52,0.32,NNW 9 mph,2021-10-22,22,68.0,57.0,0.0,2021,10
359,2021-10-13,63,51,0.24,NNW 8 mph,2021-10-23,23,58.0,49.0,0.01,2021,10
360,2021-10-13,61,51,0.24,N 9 mph,2021-10-24,24,59.0,48.0,0.01,2021,10
361,2021-10-13,63,51,0.24,NNW 9 mph,2021-10-25,25,72.0,55.0,0.08,2021,10
362,2021-10-13,65,52,0.24,NNW 7 mph,2021-10-26,26,63.0,56.0,3.4199999999999995,2021,10
363,2021-10-13,66,54,0.23,N 7 mph,2021-10-27,27,60.0,54.0,0.21,2021,10
364,2021-10-14,79,67,0.06,SW 6 mph,2021-10-15,15,78.0,63.0,0.0,2021,10
365,2021-10-14,74,54,0.58,S 14 mph,2021-10-16,16,75.0,58.0,0.25,2021,10
366,2021-10-14,64,51,0.08,WNW 13 mph,2021-10-17,17,61.0,53.0,0.0,2021,10
367,2021-10-14,61,49,0.02,NW 15 mph,2021-10-18,18,58.0,49.0,0.0,2021,10
368,2021-10-14,69,51,0.02,WNW 11 mph,2021-10-19,19,66.0,47.0,0.0,2021,10
369,2021-10-14,70,55,0.05,W 9 mph,2021-10-20,20,74.0,57.0,0.0,2021,10
370,2021-10-14,67,54,0.1,WSW 7 mph,2021-10-21,21,73.0,60.0,0.0,2021,10
371,2021-10-14,66,53,0.24,WNW 7 mph,2021-10-22,22,68.0,57.0,0.0,2021,10
372,2021-10-14,63,51,0.24,N 8 mph,2021-10-23,23,58.0,49.0,0.01,2021,10
373,2021-10-14,61,50,0.24,NNW 10 mph,2021-10-24,24,59.0,48.0,0.01,2021,10
374,2021-10-14,60,50,0.24,NW 10 mph,2021-10-25,25,72.0,55.0,0.08,2021,10
375,2021-10-14,61,50,0.19,NNW 10 mph,2021-10-26,26,63.0,56.0,3.4199999999999995,2021,10
376,2021-10-14,61,51,0.13,N 9 mph,2021-10-27,27,60.0,54.0,0.21,2021,10
377,2021-10-14,61,52,0.24,N 8 mph,2021-10-28,28,57.0,49.0,0.0,2021,10
378,2021-10-15,76,53,0.58,S 13 mph,2021-10-16,16,75.0,58.0,0.25,2021,10
379,2021-10-15,64,50,0.03,WNW 12 mph,2021-10-17,17,61.0,53.0,0.0,2021,10
380,2021-10-15,61,49,0.04,WNW 13 mph,2021-10-18,18,58.0,49.0,0.0,2021,10
381,2021-10-15,68,53,0.02,WNW 13 mph,2021-10-19,19,66.0,47.0,0.0,2021,10
382,2021-10-15,71,53,0.04,WNW 9 mph,2021-10-20,20,74.0,57.0,0.0,2021,10
383,2021-10-15,70,56,0.06,SW 6 mph,2021-10-21,21,73.0,60.0,0.0,2021,10
384,2021-10-15,67,52,0.16,W 7 mph,2021-10-22,22,68.0,57.0,0.0,2021,10
385,2021-10-15,60,49,0.22,NNE 6 mph,2021-10-23,23,58.0,49.0,0.01,2021,10
386,2021-10-15,57,46,0.3,N 9 mph,2021-10-24,24,59.0,48.0,0.01,2021,10
387,2021-10-15,59,48,0.18,NW 9 mph,2021-10-25,25,72.0,55.0,0.08,2021,10
388,2021-10-15,60,50,0.24,NW 8 mph,2021-10-26,26,63.0,56.0,3.4199999999999995,2021,10
389,2021-10-15,61,52,0.24,N 8 mph,2021-10-27,27,60.0,54.0,0.21,2021,10
390,2021-10-15,62,52,0.24,N 8 mph,2021-10-28,28,57.0,49.0,0.0,2021,10
391,2021-10-15,64,52,0.31,NW 8 mph,2021-10-29,29,56.0,47.0,0.39,2021,10
392,2021-10-16,65,50,0.04,WNW 12 mph,2021-10-17,17,61.0,53.0,0.0,2021,10
393,2021-10-16,63,48,0.02,WNW 14 mph,2021-10-18,18,58.0,49.0,0.0,2021,10
394,2021-10-16,70,55,0.02,W 14 mph,2021-10-19,19,66.0,47.0,0.0,2021,10
395,2021-10-16,74,54,0.04,WNW 10 mph,2021-10-20,20,74.0,57.0,0.0,2021,10
396,2021-10-16,74,57,0.05,SW 9 mph,2021-10-21,21,73.0,60.0,0.0,2021,10
397,2021-10-16,71,54,0.22,W 10 mph,2021-10-22,22,68.0,57.0,0.0,2021,10
398,2021-10-16,65,53,0.24,NNW 7 mph,2021-10-23,23,58.0,49.0,0.01,2021,10
399,2021-10-16,63,49,0.24,NNW 11 mph,2021-10-24,24,59.0,48.0,0.01,2021,10
400,2021-10-16,63,51,0.12,NW 11 mph,2021-10-25,25,72.0,55.0,0.08,2021,10
401,2021-10-16,64,52,0.24,WNW 9 mph,2021-10-26,26,63.0,56.0,3.4199999999999995,2021,10
402,2021-10-16,64,52,0.24,NNW 10 mph,2021-10-27,27,60.0,54.0,0.21,2021,10
403,2021-10-16,65,53,0.24,NW 10 mph,2021-10-28,28,57.0,49.0,0.0,2021,10
404,2021-10-16,64,53,0.3,NW 10 mph,2021-10-29,29,56.0,47.0,0.39,2021,10
405,2021-10-16,65,53,0.24,NNW 8 mph,2021-10-30,30,64.0,53.0,0.5900000000000001,2021,10
406,2021-10-17,60,47,0.06,WNW 14 mph,2021-10-18,18,58.0,49.0,0.0,2021,10
407,2021-10-17,68,55,0.02,WNW 13 mph,2021-10-19,19,66.0,47.0,0.0,2021,10
408,2021-10-17,75,55,0.03,W 10 mph,2021-10-20,20,74.0,57.0,0.0,2021,10
409,2021-10-17,74,58,0.06,SW 9 mph,2021-10-21,21,73.0,60.0,0.0,2021,10
410,2021-10-17,66,50,0.23,WNW 10 mph,2021-10-22,22,68.0,57.0,0.0,2021,10
411,2021-10-17,62,46,0.17,NNW 7 mph,2021-10-23,23,58.0,49.0,0.01,2021,10
412,2021-10-17,60,46,0.03,NNW 9 mph,2021-10-24,24,59.0,48.0,0.01,2021,10
413,2021-10-17,61,48,0.1,NW 7 mph,2021-10-25,25,72.0,55.0,0.08,2021,10
414,2021-10-17,62,50,0.19,NW 7 mph,2021-10-26,26,63.0,56.0,3.4199999999999995,2021,10
415,2021-10-17,65,54,0.11,W 7 mph,2021-10-27,27,60.0,54.0,0.21,2021,10
416,2021-10-17,65,55,0.39,S 9 mph,2021-10-28,28,57.0,49.0,0.0,2021,10
417,2021-10-17,65,54,0.3,NW 10 mph,2021-10-29,29,56.0,47.0,0.39,2021,10
418,2021-10-17,64,54,0.24,NNW 10 mph,2021-10-30,30,64.0,53.0,0.5900000000000001,2021,10
419,2021-10-17,64,54,0.3,NNW 8 mph,2021-10-31,31,63.0,55.0,0.04,2021,10
420,2021-10-18,68,56,0.02,WNW 13 mph,2021-10-19,19,66.0,47.0,0.0,2021,10
421,2021-10-18,77,57,0.03,W 10 mph,2021-10-20,20,74.0,57.0,0.0,2021,10
422,2021-10-18,75,60,0.05,SSW 10 mph,2021-10-21,21,73.0,60.0,0.0,2021,10
423,2021-10-18,71,55,0.15,W 9 mph,2021-10-22,22,68.0,57.0,0.0,2021,10
424,2021-10-18,64,50,0.24,NNW 7 mph,2021-10-23,23,58.0,49.0,0.01,2021,10
425,2021-10-18,62,48,0.09,WNW 11 mph,2021-10-24,24,59.0,48.0,0.01,2021,10
426,2021-10-18,59,46,0.24,NNW 10 mph,2021-10-25,25,72.0,55.0,0.08,2021,10
427,2021-10-18,59,48,0.13,NNW 8 mph,2021-10-26,26,63.0,56.0,3.4199999999999995,2021,10
428,2021-10-18,61,51,0.24,ESE 7 mph,2021-10-27,27,60.0,54.0,0.21,2021,10
429,2021-10-18,65,55,0.24,S 9 mph,2021-10-28,28,57.0,49.0,0.0,2021,10
430,2021-10-18,65,53,0.37,SW 9 mph,2021-10-29,29,56.0,47.0,0.39,2021,10
431,2021-10-18,65,52,0.24,W 10 mph,2021-10-30,30,64.0,53.0,0.5900000000000001,2021,10
432,2021-10-18,64,54,0.21,WNW 10 mph,2021-10-31,31,63.0,55.0,0.04,2021,10
433,2021-10-18,62,51,0.33,NW 10 mph,2021-11-01,1,58.0,51.0,0.0,2021,11
434,2021-10-19,77,57,0.01,W 9 mph,2021-10-20,20,74.0,57.0,0.0,2021,10
435,2021-10-19,76,59,0.04,SSW 9 mph,2021-10-21,21,73.0,60.0,0.0,2021,10
436,2021-10-19,70,53,0.07,W 7 mph,2021-10-22,22,68.0,57.0,0.0,2021,10
437,2021-10-19,60,46,0.34,NNW 8 mph,2021-10-23,23,58.0,49.0,0.01,2021,10
438,2021-10-19,59,44,0.07,NW 10 mph,2021-10-24,24,59.0,48.0,0.01,2021,10
439,2021-10-19,58,47,0.23,NNW 7 mph,2021-10-25,25,72.0,55.0,0.08,2021,10
440,2021-10-19,58,47,0.24,N 8 mph,2021-10-26,26,63.0,56.0,3.4199999999999995,2021,10
441,2021-10-19,63,54,0.09,NE 8 mph,2021-10-27,27,60.0,54.0,0.21,2021,10
442,2021-10-19,65,54,0.32,S 9 mph,2021-10-28,28,57.0,49.0,0.0,2021,10
443,2021-10-19,66,55,0.35,WNW 7 mph,2021-10-29,29,56.0,47.0,0.39,2021,10
444,2021-10-19,66,55,0.24,W 8 mph,2021-10-30,30,64.0,53.0,0.5900000000000001,2021,10
445,2021-10-19,63,54,0.24,W 9 mph,2021-10-31,31,63.0,55.0,0.04,2021,10
446,2021-10-19,61,51,0.33,W 9 mph,2021-11-01,1,58.0,51.0,0.0,2021,11
447,2021-10-19,60,50,0.24,WNW 9 mph,2021-11-02,2,52.0,46.0,0.0,2021,11
448,2021-10-20,76,61,0.05,SSW 8 mph,2021-10-21,21,73.0,60.0,0.0,2021,10
449,2021-10-20,70,53,0.05,W 7 mph,2021-10-22,22,68.0,57.0,0.0,2021,10
450,2021-10-20,59,47,0.15,NNW 8 mph,2021-10-23,23,58.0,49.0,0.01,2021,10
451,2021-10-20,62,48,0.16,WNW 7 mph,2021-10-24,24,59.0,48.0,0.01,2021,10
452,2021-10-20,57,48,0.34,NNW 6 mph,2021-10-25,25,72.0,55.0,0.08,2021,10
453,2021-10-20,59,49,0.51,NNE 10 mph,2021-10-26,26,63.0,56.0,3.4199999999999995,2021,10
454,2021-10-20,62,54,0.31,NNE 10 mph,2021-10-27,27,60.0,54.0,0.21,2021,10
455,2021-10-20,64,54,0.34,ESE 11 mph,2021-10-28,28,57.0,49.0,0.0,2021,10
456,2021-10-20,65,53,0.41,SSE 10 mph,2021-10-29,29,56.0,47.0,0.39,2021,10
457,2021-10-20,63,52,0.24,SW 10 mph,2021-10-30,30,64.0,53.0,0.5900000000000001,2021,10
458,2021-10-20,63,52,0.24,W 9 mph,2021-10-31,31,63.0,55.0,0.04,2021,10
459,2021-10-20,63,50,0.24,W 9 mph,2021-11-01,1,58.0,51.0,0.0,2021,11
460,2021-10-20,61,50,0.19,W 8 mph,2021-11-02,2,52.0,46.0,0.0,2021,11
461,2021-10-20,61,48,0.31,W 9 mph,2021-11-03,3,51.0,41.0,0.0,2021,11
462,2021-10-21,69,54,0.05,W 8 mph,2021-10-22,22,68.0,57.0,0.0,2021,10
463,2021-10-21,61,48,0.13,NNW 6 mph,2021-10-23,23,58.0,49.0,0.01,2021,10
464,2021-10-21,63,51,0.13,W 6 mph,2021-10-24,24,59.0,48.0,0.01,2021,10
465,2021-10-21,58,54,0.49,NE 7 mph,2021-10-25,25,72.0,55.0,0.08,2021,10
466,2021-10-21,60,52,0.59,NNE 10 mph,2021-10-26,26,63.0,56.0,3.4199999999999995,2021,10
467,2021-10-21,60,52,0.32,NE 11 mph,2021-10-27,27,60.0,54.0,0.21,2021,10
468,2021-10-21,64,59,0.42,ENE 9 mph,2021-10-28,28,57.0,49.0,0.0,2021,10
469,2021-10-21,64,53,0.51,SSE 12 mph,2021-10-29,29,56.0,47.0,0.39,2021,10
470,2021-10-21,62,51,0.33,WSW 10 mph,2021-10-30,30,64.0,53.0,0.5900000000000001,2021,10
471,2021-10-21,63,50,0.24,W 10 mph,2021-10-31,31,63.0,55.0,0.04,2021,10
472,2021-10-21,61,49,0.24,W 10 mph,2021-11-01,1,58.0,51.0,0.0,2021,11
473,2021-10-21,61,49,0.24,W 8 mph,2021-11-02,2,52.0,46.0,0.0,2021,11
474,2021-10-21,59,49,0.24,WNW 9 mph,2021-11-03,3,51.0,41.0,0.0,2021,11
475,2021-10-21,60,48,0.34,WNW 9 mph,2021-11-04,4,,,,2021,11
476,2021-10-22,60,49,0.12,NW 5 mph,2021-10-23,23,58.0,49.0,0.01,2021,10
477,2021-10-22,63,58,0.05,W 5 mph,2021-10-24,24,59.0,48.0,0.01,2021,10
478,2021-10-22,70,60,0.24,S 10 mph,2021-10-25,25,72.0,55.0,0.08,2021,10
479,2021-10-22,63,52,0.8,N 13 mph,2021-10-26,26,63.0,56.0,3.4199999999999995,2021,10
480,2021-10-22,61,54,0.35,NNW 13 mph,2021-10-27,27,60.0,54.0,0.21,2021,10
481,2021-10-22,64,55,0.52,E 13 mph,2021-10-28,28,57.0,49.0,0.0,2021,10
482,2021-10-22,65,52,0.32,SW 11 mph,2021-10-29,29,56.0,47.0,0.39,2021,10
483,2021-10-22,61,51,0.24,W 11 mph,2021-10-30,30,64.0,53.0,0.5900000000000001,2021,10
484,2021-10-22,65,49,0.21,W 12 mph,2021-10-31,31,63.0,55.0,0.04,2021,10
485,2021-10-22,62,48,0.14,W 11 mph,2021-11-01,1,58.0,51.0,0.0,2021,11
486,2021-10-22,61,50,0.23,W 10 mph,2021-11-02,2,52.0,46.0,0.0,2021,11
487,2021-10-22,60,48,0.3,WSW 11 mph,2021-11-03,3,51.0,41.0,0.0,2021,11
488,2021-10-22,59,49,0.3,W 10 mph,2021-11-04,4,,,,2021,11
489,2021-10-22,60,47,0.32,W 10 mph,2021-11-05,5,,,,2021,11
490,2021-10-23,62,57,0.06,W 6 mph,2021-10-24,24,59.0,48.0,0.01,2021,10
491,2021-10-23,76,60,0.24,SSW 10 mph,2021-10-25,25,72.0,55.0,0.08,2021,10
492,2021-10-23,63,53,0.76,NW 12 mph,2021-10-26,26,63.0,56.0,3.4199999999999995,2021,10
493,2021-10-23,59,52,0.47,NNW 14 mph,2021-10-27,27,60.0,54.0,0.21,2021,10
494,2021-10-23,63,56,0.15,NNE 9 mph,2021-10-28,28,57.0,49.0,0.0,2021,10
495,2021-10-23,63,58,0.56,E 11 mph,2021-10-29,29,56.0,47.0,0.39,2021,10
496,2021-10-23,63,53,0.51,SW 11 mph,2021-10-30,30,64.0,53.0,0.5900000000000001,2021,10
497,2021-10-23,63,51,0.24,W 13 mph,2021-10-31,31,63.0,55.0,0.04,2021,10
498,2021-10-23,61,48,0.08,W 13 mph,2021-11-01,1,58.0,51.0,0.0,2021,11
499,2021-10-23,62,50,0.11,WSW 9 mph,2021-11-02,2,52.0,46.0,0.0,2021,11
500,2021-10-23,61,49,0.24,WSW 10 mph,2021-11-03,3,51.0,41.0,0.0,2021,11
501,2021-10-23,60,48,0.24,W 10 mph,2021-11-04,4,,,,2021,11
502,2021-10-23,60,48,0.24,W 11 mph,2021-11-05,5,,,,2021,11
503,2021-10-23,60,47,0.22,W 11 mph,2021-11-06,6,52.0,41.0,0.0,2021,11
504,2021-10-24,74,59,0.24,SSW 7 mph,2021-10-25,25,72.0,55.0,0.08,2021,10
505,2021-10-24,62,54,0.72,N 14 mph,2021-10-26,26,63.0,56.0,3.4199999999999995,2021,10
506,2021-10-24,62,51,0.21,N 16 mph,2021-10-27,27,60.0,54.0,0.21,2021,10
507,2021-10-24,60,53,0.07,NE 9 mph,2021-10-28,28,57.0,49.0,0.0,2021,10
508,2021-10-24,59,56,0.5,E 16 mph,2021-10-29,29,56.0,47.0,0.39,2021,10
509,2021-10-24,63,54,0.46,ESE 10 mph,2021-10-30,30,64.0,53.0,0.5900000000000001,2021,10
510,2021-10-24,62,51,0.38,W 9 mph,2021-10-31,31,63.0,55.0,0.04,2021,10
511,2021-10-24,64,50,0.04,WNW 9 mph,2021-11-01,1,58.0,51.0,0.0,2021,11
512,2021-10-24,59,48,0.23,W 9 mph,2021-11-02,2,52.0,46.0,0.0,2021,11
513,2021-10-24,59,48,0.23,WSW 9 mph,2021-11-03,3,51.0,41.0,0.0,2021,11
514,2021-10-24,58,46,0.24,W 8 mph,2021-11-04,4,,,,2021,11
515,2021-10-24,57,46,0.24,WNW 8 mph,2021-11-05,5,,,,2021,11
516,2021-10-24,57,47,0.24,WNW 9 mph,2021-11-06,6,52.0,41.0,0.0,2021,11
517,2021-10-24,56,47,0.41,WNW 10 mph,2021-11-07,7,53.0,41.0,0.0,2021,11
518,2021-10-25,61,53,1.0,NE 14 mph,2021-10-26,26,63.0,56.0,3.4199999999999995,2021,10
519,2021-10-25,60,47,0.24,N 17 mph,2021-10-27,27,60.0,54.0,0.21,2021,10
520,2021-10-25,59,51,0.05,NE 7 mph,2021-10-28,28,57.0,49.0,0.0,2021,10
521,2021-10-25,58,55,0.62,E 17 mph,2021-10-29,29,56.0,47.0,0.39,2021,10
522,2021-10-25,61,52,0.55,SSE 8 mph,2021-10-30,30,64.0,53.0,0.5900000000000001,2021,10
523,2021-10-25,62,49,0.24,WNW 10 mph,2021-10-31,31,63.0,55.0,0.04,2021,10
524,2021-10-25,61,49,0.05,WNW 9 mph,2021-11-01,1,58.0,51.0,0.0,2021,11
525,2021-10-25,60,47,0.21,W 8 mph,2021-11-02,2,52.0,46.0,0.0,2021,11
526,2021-10-25,54,43,0.33,WNW 9 mph,2021-11-03,3,51.0,41.0,0.0,2021,11
527,2021-10-25,56,44,0.24,WNW 9 mph,2021-11-04,4,,,,2021,11
528,2021-10-25,55,44,0.32,NW 10 mph,2021-11-05,5,,,,2021,11
529,2021-10-25,56,44,0.24,WNW 10 mph,2021-11-06,6,52.0,41.0,0.0,2021,11
530,2021-10-25,55,45,0.24,WNW 10 mph,2021-11-07,7,53.0,41.0,0.0,2021,11
531,2021-10-25,56,45,0.22,W 9 mph,2021-11-08,8,63.0,46.0,0.0,2021,11
532,2021-10-26,60,48,0.1,N 19 mph,2021-10-27,27,60.0,54.0,0.21,2021,10
533,2021-10-26,61,50,0.05,NE 8 mph,2021-10-28,28,57.0,49.0,0.0,2021,10
534,2021-10-26,57,56,0.68,ENE 15 mph,2021-10-29,29,56.0,47.0,0.39,2021,10
535,2021-10-26,65,54,0.6,SE 6 mph,2021-10-30,30,64.0,53.0,0.5900000000000001,2021,10
536,2021-10-26,64,50,0.22,W 9 mph,2021-10-31,31,63.0,55.0,0.04,2021,10
537,2021-10-26,61,49,0.05,WNW 8 mph,2021-11-01,1,58.0,51.0,0.0,2021,11
538,2021-10-26,61,48,0.11,WSW 7 mph,2021-11-02,2,52.0,46.0,0.0,2021,11
539,2021-10-26,58,45,0.24,WNW 7 mph,2021-11-03,3,51.0,41.0,0.0,2021,11
540,2021-10-26,58,45,0.19,W 8 mph,2021-11-04,4,,,,2021,11
541,2021-10-26,57,43,0.24,W 9 mph,2021-11-05,5,,,,2021,11
